"landCover";"user_login";"species";"longitude";"latitude";"time_observed_at";"iNat_tag";"image_url";"url";"num_identification_agreements";"num_identification_disagreements";"quality_grade";"positional_accuracy";"genus";"cell";"AgreeRate";"trustable";"annotation";"protecArea";"alienControl";"count";"year";"dToRiverM";"dToCanalM";"landParcel";"landParcel_clean";"parcel_resid";"parcel_business";"parcel_road";"parcel_agri";"parcel_open";"nParcelType";"nReviews";"tagged";"tagFreq";"nObs";"nSp";"lnObs";"lnSp";"y";"visu_ctx_anthropized";"visu_ctx_bw";"visu_ctx_intothewild";"visu_ctx_montage";"visu_ctx_uniform_background_macro_dissection";"visu_ctx_with_human_body_presence";"visu_for_amphibian";"visu_for_bird";"visu_for_digitaldocs";"visu_for_drawingbw";"visu_for_drawingcolor";"visu_for_fish";"visu_for_food";"visu_for_humanmade";"visu_for_invertebrate";"visu_for_landscape";"visu_for_mammal";"visu_for_man";"visu_for_microscopy";"visu_for_mushroom";"visu_for_reptile";"visu_for_bark";"visu_for_branch";"visu_for_bud";"visu_for_flower";"visu_for_fruit";"visu_for_habit";"visu_for_herbarium";"visu_for_leaf";"visu_for_roots";"visu_for_seeds";"visuOld_ctx_garden_park";"visuOld_ctx_graph";"visuOld_ctx_indoor";"visuOld_ctx_into_the_wild";"visuOld_ctx_landscape";"visuOld_ctx_map";"visuOld_ctx_microscopy";"visuOld_ctx_photobw";"visuOld_ctx_photomontage";"visuOld_ctx_plantillustrationbw";"visuOld_ctx_plantillustrationcolor";"visuOld_ctx_sheet";"visuOld_ctx_terrace_balcon";"visuOld_ctx_uniform_background";"visuOld_ctx_urban_building_road";"visuOld_ctx_urban_ground_wall";"visuOld_for_amphibian";"visuOld_for_bark";"visuOld_for_branch";"visuOld_for_bud";"visuOld_for_fish";"visuOld_for_flower";"visuOld_for_food";"visuOld_for_fruit";"visuOld_for_graph";"visuOld_for_habit";"visuOld_for_hand";"visuOld_for_humanmade";"visuOld_for_invertebrate";"visuOld_for_leaf";"visuOld_for_mammal";"visuOld_for_man";"visuOld_for_map";"visuOld_for_microscopy";"visuOld_for_mushroom";"visuOld_for_reptile";"visuOld_for_scan";"simple_lc";"lc_glob"
2;"tonyrebelo";"Hypericum canariense";18.42633;-34.01855;"2018-12-29 06:31:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/29837201/medium.jpeg?1546530608";"https://www.inaturalist.org/observations/19399810";1;0;"research";-0.0651287797981637;"Hypericum";33825;0.5;TRUE;"wild";FALSE;FALSE;1;2018;590.57589383216;38.0358158153165;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;1;TRUE;0.0133319336552593;1.47404806554927;1.42880571725596;1.27091430200337;1.13324000238453;0;-0.363461403401035;0.0517470217741269;0.0551252838053677;0.964438375804397;0.550915005387942;-0.106261665018676;-0.338213757988595;0.053722561035658;-0.599539640936587;-0.536735525273046;-0.357949828148794;-0.431031750783512;-0.3137744897354;-0.140560263366218;-0.0820370042182799;-0.361955489163021;-0.111224708315146;-0.250201732958811;-0.514403865036402;0.339139949545802;-0.427411807575461;-0.199787155920822;-0.394737153666744;0.518280180171246;-0.388410051989035;-0.284024106763118;1.34470455718394;-0.339959752977721;-0.263706350414319;0.111825219055669;-0.205734562420203;-0.359412488524769;-0.0635057877798208;-0.161805894994045;-0.865635197524598;1.45117928340345;-0.0283882717096912;-0.0613294610376262;-0.0585555668356511;-0.0981226041334069;-0.050572777527059;-0.060322993994534;-0.0966367654817737;-0.20880596036601;-0.0962549564531157;-0.280844588053761;-0.254530240332299;-0.162533142703301;-0.1992220479908;-0.19784849668375;-0.0360098952897207;-0.0490894042342767;-0.407250710586345;-0.0526008358696156;-0.293149025586988;-0.171185241421831;1.14821184135155;-0.209759761561424;-0.397815865965471;-0.0455641491043875;-0.452114913533141;-0.0711611278388227;-0.132864577412062;-0.107336588151588;-0.0528227174176299;-0.0392216671474077;-0.116019409870338;-0.0590479893003365;"Natural Wooded Land";190
2;"joctober";"Schinus terebinthifolia";18.36243;-34.01688;"2019-04-28 12:13:33 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/36763856/medium.jpeg?1556490074";"https://www.inaturalist.org/observations/23758135";1;0;"research";-0.0673819067981205;"Schinus";33568;0.5;TRUE;"wild";FALSE;FALSE;1;2019;39.3113425928476;136.888207590187;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;1;TRUE;0.0797266514806378;-0.635928003721546;-0.187126568945847;0.201465752039932;0.568494801708787;0;-1.40486302252909;-1.05070728483202;2.25010068957855;-0.566756663423974;-0.554634120403337;-0.645412973441505;-0.0310328562406464;0.875003768349822;-0.360107252145687;-0.358419776406595;0.523123166825889;-0.131230341649734;0.146394021532132;-0.0754340705790209;-0.0310279146018905;-0.411788422208706;-0.0259818895015445;-0.321727044339933;0.0478014692247461;0.976819779770699;0.0764991895566337;-0.176362655332606;1.1462466805237;0.0214200658015254;0.649761776215379;0.148585631457438;-0.754972090743004;-0.194765791441039;-0.138195704518664;0.554743297638575;0.276866979117358;-0.359410991929248;-0.0635305076972815;-0.161805861533979;1.37689014786005;-0.807216546959714;-0.028388302606455;-0.0613324946132702;-0.0585548159362711;-0.0981302552077071;-0.050572705806207;-0.0603230296171645;-0.0966346221343171;-0.207576854368051;-0.0962548622708091;-0.280845737767733;-0.254526906372329;-0.0852000960561353;-0.143588943462721;0.658782676831947;-0.0347379502068987;-0.0486423083460054;0.531221116829665;-0.0521505225546998;0.106965200179239;-0.160914031375178;-0.329576964931298;-0.0510278832208376;-0.373839162832155;-0.044403079008132;0.252569194399024;-0.0707039291963067;-0.131080974784544;-0.0996164395027597;-0.0509349558550924;-0.0389503292225128;-0.0887974509520218;-0.0542489346968674;"Natural Wooded Land";50
2;"danielclarke1";"Schinus terebinthifolia";18.43904;-34.04091;"2021-04-30 15:42:03 UTC";"wild";"https://static.inaturalist.org/photos/124108797/medium.jpeg?1619797922";"https://www.inaturalist.org/observations/75847055";1;0;"research";-0.0678325321981119;"Schinus";36567;0.5;TRUE;"wild";FALSE;FALSE;1;2021;62.2739581999102;40.6999549809352;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;0;1;TRUE;0.101928374655647;-0.69064616965202;-0.698453713793991;-0.208110191255714;-0.104999734567976;0;-1.53456438132464;-1.00846559176803;2.26458248915703;-0.29111123479035;-0.599517712531263;-0.558371890093924;-0.681630615900688;-0.593425445776198;-0.269927043537531;-0.514534421803573;-0.890289619241481;-0.254059242395427;-0.226736481519498;-0.123995693324112;-0.0977118884059674;-0.45357022316187;-0.173336772866337;-0.328615572080664;-0.358320418455713;-0.490049858994683;-0.20998312227387;-0.300856582993504;0.345649296345092;-0.741427512483549;2.54811090297788;-0.229607900547117;-1.04359996022412;-0.53734486256064;-0.297425930783769;-0.480571663458119;-0.25959063292565;-0.359412296555285;-0.0635294040245577;-0.161805035498803;1.37719676423849;-0.807216523031293;-0.0283849489430353;-0.0613310385139199;-0.0585548181450373;-0.0981294113782029;-0.0505576950984678;-0.0603130047843721;-0.0966198681154457;-0.208490500137988;-0.0962535723791363;-0.280845156802191;-0.25450942269659;-0.142521078207252;-0.290923075472687;-0.274798631528296;-0.0348521220374857;-0.0489209898720095;3.40853143965379;-0.0523607066669031;-0.0688702531311339;-0.17013591185322;-1.26889159438622;-0.201885443976001;-0.398030868973043;-0.0445261651531188;-0.40386147300516;-0.0710874331970775;-0.132767227743127;-0.100118489750768;-0.0530093166298555;-0.0389867582889856;-0.097715354465036;-0.0576300477072512;"Natural Wooded Land";190
2;"tonyrebelo";"Centranthus ruber";18.39998;-34.03621;"";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/16089140/medium.jpg?1524374531";"https://www.inaturalist.org/observations/11305196";1;0;"research";-0.0694097210980817;"Centranthus";35865;0.5;TRUE;"wild";TRUE;FALSE;1;NA;16.4550865056509;663.170040562842;"Agricultural";"Agricultural";FALSE;FALSE;FALSE;TRUE;FALSE;1;1;TRUE;0.0133319336552593;1.47404806554927;1.42880571725596;1.27091430200337;1.13324000238453;0;-0.356884087571776;0.108565902218072;-0.656503794928014;0.759783465215949;-0.0182005981190531;1.61666150721624;2.08991718510175;0.680280262375591;0.286284999218723;0.296851527231232;0.889468317360446;0.205277395697471;0.826733159895146;-0.0783674557307182;0.0769601999761137;-0.42514295546714;0.0547617075677266;-0.282974172453729;0.570274763579814;1.71270779966231;0.737200141870071;-0.20301376325905;-0.509636191976717;1.06855156893665;-0.348546831673816;-0.228234887057561;1.25890483762448;0.335773252499418;-0.362193856576189;1.82627042954853;0.517463623063366;-0.356081478381612;-0.0635100431018262;-0.161803674245315;1.12888389800435;-0.558917771262709;-0.0283864970745253;-0.0613193327674001;-0.0585518083193255;-0.0980028441853945;-0.0504356798067824;-0.0602814807597402;-0.0964177020996604;-0.208800403352237;-0.0962394834615651;-0.280779184519796;-0.254528315242511;-0.15968785669642;-0.252499664450801;-0.281797724904917;-0.0358869844334108;-0.0490544903254775;-0.389673814813259;-0.052571513822163;-0.292751762506485;-0.169843290111017;1.09403314039924;-0.207728149036993;-0.397592418387555;-0.0455250696442604;-0.326314921435881;-0.071116707138081;-0.132754511544924;-0.106708091490061;-0.0538793633900598;-0.0391738110581794;-0.11545396754744;-0.0589494565769439;"Natural Wooded Land";90
2;"fynbosphil";"Ficus carica";18.45398;-33.98034;"";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/15723199/medium.jpg?1524068400";"https://www.inaturalist.org/observations/11120968";2;0;"research";-0.0694097210980817;"Ficus";29050;0.666666666666667;TRUE;"wild";FALSE;FALSE;1;NA;287.378870731895;9.40124653016857;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;2;TRUE;0.0733590733590734;-0.68175590160252;-0.556482520077689;-0.095102584891321;0.196359271285829;0;0.455444236911337;0.574601661795497;-0.69920438188707;-0.294801145010177;0.171124526930328;0.411429367186785;-0.520098245911858;-0.564487540481721;-0.193396922506487;-0.12015018209281;-0.323752820002358;-0.397778619449763;-0.364313776330209;-0.126908304848713;-0.0825680295614876;-0.453456966636749;-0.165561030380431;-0.336933063631782;-0.35612236119718;-0.611739228139876;-0.405937317230317;-0.289764090160242;-0.490073326355866;-0.641475185834246;-0.439711092560763;-0.292892604408246;-1.07974169475767;-0.0413899944248311;4.33695589624142;-0.598065215373549;-0.283407198136652;-0.330048400645022;-0.0635285914511388;-0.161801976394276;1.35893978473704;-0.805497623713607;-0.0207735551154479;-0.0613257898920391;-0.0585472669117502;-0.0981298537715803;-0.050463391241019;-0.0602992305218086;-0.0959180229146807;-0.208722250289557;-0.0937227796717335;-0.280844829751828;-0.253693305095498;-0.0847530459673737;-0.29068152842701;-0.318183293122253;-0.0342312801021373;-0.048929888417367;-0.423548045686683;-0.0524445046606186;-0.295837635131046;-0.121274208629299;-1.40616398165271;-0.189956817955884;-0.398013302487056;-0.0449094743115606;3.82908885131722;-0.0710558919843888;-0.132644417508052;0.187707789209243;-0.0519212958453223;-0.0370639424204168;-0.0914652904775472;0.253248000173516;"Natural Wooded Land";190
2;"communitree";"Phoenix canariensis";18.45083;-33.97056;"2019-04-26 13:50:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/36306087/medium.jpg?1556392727";"https://www.inaturalist.org/observations/23447238";2;0;"research";-1.14814689378589e-17;"Phoenix";27680;0.666666666666667;TRUE;"doubtful";FALSE;FALSE;1;2019;288.28718241822;222.955373391742;",Open Space 2 : Public Open Space,Transport 2 : Public Road and Public Parking";"Open Space 2 : Public Open Space,Transport 2 : Public Road and Public Parking";FALSE;FALSE;TRUE;FALSE;TRUE;2;2;TRUE;0.210843373493976;-0.673381842665571;-0.535706247826523;-0.0161859743854892;0.227576231719651;0.5;0.358223011914613;0.625053220167245;-0.0280299237861343;-0.532534580466299;-0.323884948196208;-0.431773024779756;1.24355471244969;2.81926778641036;0.981935414697137;0.466870373237474;1.48102972923437;1.01946362261977;0.728978786226143;-0.0474094727486841;0.0938953324658458;-0.413682821728613;0.0582910371995058;0.177691247381799;0.465377127544737;2.39118322433532;3.57398706509705;-0.0256796279503269;-0.317829195921923;1.65049145620724;-0.414442775130293;-0.217655810532428;0.461249843525857;1.07279686623136;0.345110147799724;1.06175746681148;-0.162769325020546;3.87293168757867;-0.0635219002563382;-0.161805894527568;-0.865904374601208;-0.806980812734415;-0.0283880482888586;-0.061299879285982;-0.0585549305105754;-0.0981237653240939;-0.050539413011568;-0.0602922577375883;-0.0966368573669085;-0.208805218376054;-0.0962500117581779;-0.280842418052128;-0.254526634866383;-0.0693907383606527;-0.239223220466093;-0.245511438638289;-0.034733124312646;-0.047774456293163;-0.394658649824593;-0.0522860465606058;-0.290499246846465;1.12554042095466;0.205111512785171;-0.165383684016473;-0.254247757237798;-0.0449923096577164;0.916837420263937;-0.0707852320839179;-0.129559255963111;-0.0156450473108333;0.00242263741504519;-0.0389337944039183;-0.0219186495579628;-0.0256610881155638;"Natural Wooded Land";190
2;"the_bush_fundi";"Centranthus ruber";18.4175;-33.99667;"2020-11-18 07:16:40 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/104844612/medium.jpeg?1605727494";"https://www.inaturalist.org/observations/65164940";2;0;"research";-1.14814689378589e-17;"Centranthus";31085;0.666666666666667;TRUE;"wild";TRUE;FALSE;1;2020;8.16371133869612;1930.66724807412;"Agricultural,Agricultural,Agricultural,Agricultural,Agricultural,Agricultural,Single Residential 1 : Conventional Housing,Transport 2 : Public Road and Public Parking,Transport 2 : Public Road and Public Parking,Transport 2 : Public Road and Public Parking,Transport 2 : Public Road and Public Parking";"Agricultural,Single Residential 1 : Conventional Housing,Transport 2 : Public Road and Public Parking";TRUE;FALSE;TRUE;TRUE;FALSE;3;2;TRUE;0.0121212121212121;-0.702002770128156;-0.686911340321121;-0.458696786311479;-0.0715782239802137;0;-0.768068594703293;1.48356250419361;0.917532382445761;-0.246440310820086;-0.176759984572693;-0.238802410684864;0.447470097797832;0.555768340189795;1.19115511852413;10.6564875957352;1.92692125221636;0.723934225426608;0.476286673737073;-0.0742309597439934;0.047232417319534;-0.433457230461377;-0.101433577658765;-0.167439634301528;1.98788398004258;0.0488043406619919;-0.124680113637596;0.0649323548856616;-0.517774167218851;0.162106729778425;0.192055255782355;-0.232504271125088;0.645240567649621;3.97821336670258;-0.377058485701864;0.895928488948977;0.433177716089984;1.97626253573433;-0.0634315549281101;-0.161764147201507;0.0795600130059557;-0.774374847377062;-0.0282837519071124;-0.060444669927197;-0.0577437585624206;-0.0976552473858269;-0.0499550124737455;-0.0599072860628996;-0.0959521006049763;-0.154052777716025;-0.0961774319748984;-0.271623321532633;-0.244106136105926;-0.149826367330055;-0.280330599040027;-0.256394956261613;-0.0357212001828417;-0.0488989920754229;0.909227615944932;-0.0522862073044193;-0.258215754451285;-0.168738008637092;0.172797883393254;0.359937573609286;-0.393988146869471;-0.0443908451063757;-0.444819173221578;-0.0705616990872668;-0.122915652673087;-0.101880782400044;-0.0509058663247212;-0.0385634219215515;-0.112767413434486;-0.0588663486908465;"Natural Wooded Land";50
2;"jeremygilmore";"Spartium junceum";18.42998;-34.02094;"2020-02-27 09:19:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/62792444/medium.jpeg?1583419576";"https://www.inaturalist.org/observations/39571483";0;0;"research";-0.0673819067981205;"Spartium";34055;0;TRUE;"doubtful";FALSE;FALSE;1;2020;499.542787018309;69.4504673419383;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;0;TRUE;0.0872093023255814;-0.356314734422738;0.335742949375168;0.693418062174157;0.834402029275296;0.5;0.702107004438543;-0.580723742482791;-0.931125974460026;0.539383653694521;-0.344108462219486;0.193523509189049;-0.979137098692635;-0.746543434040916;-0.487723260516474;-0.457146873995451;-0.722622880864821;-0.620808033568153;-0.658309357427372;-0.114088947915629;-0.0983485637292432;-0.0617415504474625;-0.125618432453105;0.640075340361719;-0.830598172853003;-0.752631401348461;-0.560680939930416;-0.247505708276708;-0.515681125348297;-0.76372646070528;-0.435686203939616;-0.296447046467076;1.11960524812104;-0.595270544372279;-0.375577857316318;-0.377569454891909;-0.440555913104455;-0.359412488179497;-0.0635291069029938;-0.1618058334733;-0.8659902178148;1.45153405799678;-0.0283878019293553;-0.0613238210100121;-0.0585540429257444;-0.0981010207475445;-0.0505720118147014;-0.0603224888277439;-0.0966353403771616;-0.208805942957747;-0.0962543251704283;-0.280844475859327;-0.254530234763093;-0.151284762525203;0.287990386774642;0.0496377875994499;-0.0358419935699764;-0.0487818361003044;-0.3639340522143;-0.0523717463440688;-0.286124560231302;-0.130743248863315;0.923865717855202;-0.200535957562244;-0.395484021247171;-0.0453925743096731;-0.450793864206129;-0.0695650796729811;-0.130146453017408;-0.101063399072077;-0.0295549547414721;-0.0389409731420002;-0.110725390323455;-0.0569929224470051;"Natural Wooded Land";190
2;"tonyrebelo";"Ficus carica";18.40711;-34.02392;"2020-06-03 14:44:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/77509272/medium.jpeg?1591565781";"https://www.inaturalist.org/observations/48840718";1;0;"research";-0.0651287797981637;"Ficus";34500;0.5;TRUE;"wild";TRUE;FALSE;1;2020;4.56293097074705;700.0558350104;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;1;TRUE;0.0133319336552593;1.47404806554927;1.42880571725596;1.27091430200337;1.13324000238453;0;-0.711985771863831;1.17409468235045;0.785192115874898;-0.1759404128783;0.0935190023034368;-0.160387850034981;-0.0206421435703621;-0.325709263675934;-0.843158722190217;0.97601706485415;0.424389227721537;0.166679742634318;0.0348072015696498;-0.159444326572278;-0.0415931239368073;-0.434697856486612;-0.151346531140042;-0.150045416101773;0.0389816297900018;-0.668967375139908;0.0398714758859952;2.30921545477003;-0.18975158716458;-0.259194270778756;-0.414900852514941;-0.260368122824509;0.404314293827515;-0.0120644921428309;-0.345379398555069;0.170142234818004;-0.139307403070061;-0.354331874693196;-0.0541528088676801;-0.161796045816145;-0.68852972688954;1.25887947091729;-0.0278060332618386;-0.0589051159609624;-0.0553644907980107;-0.072585415566572;-0.0479007484558058;-0.0598721808225441;-0.0963947872566005;-0.208787314346356;-0.0962021338545321;-0.265052592835522;-0.254510783258033;0.233025502335376;0.812238543026936;1.68086705921183;-0.019191677599275;-0.0338623277730517;-0.401439247554686;-0.0441815136630401;-0.271004685249814;0.627696511207186;0.111595562565855;-0.166696098682754;-0.241812535391213;-0.0417804419430562;-0.190825153769824;-0.0537203180591844;-0.0603984400611173;0.637979870324165;0.364626620782045;-0.0328409225850382;0.0569327871891636;0.0142460644531063;"Natural Wooded Land";50
2;"daryldbs";"Hypericum canariense";18.4139;-34.02593;"2020-01-03 07:20:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/58990564/medium.jpg?1578073612";"https://www.inaturalist.org/observations/37231906";2;0;"research";-0.0653540924981594;"Hypericum";34731;0.666666666666667;TRUE;"wild";TRUE;FALSE;1;2020;122.937888680178;524.840909684183;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;2;TRUE;0.222493887530562;-0.688007767521201;-0.576104554981568;-0.170190488852629;0.164783212105506;0;-1.24039536291775;0.250685408767944;1.38878424764413;-0.236748857551856;0.592021510383232;-0.118168788198984;-0.771739226588669;-0.367927221807418;-0.669347143917887;-0.0670429683763974;-0.600382818046176;-0.0635521640670512;-0.0342314824126676;-0.0947730651222986;0.0377586896362764;-0.452437500992005;-0.14564649995868;-0.274450623441195;-0.104707103901005;0.30344853321693;0.0136687066118494;-0.296962452275983;-0.520304186820008;-0.498359404727185;1.36905604687952;-0.30092945498208;0.362919562440623;-0.436365074648512;-0.351708073452232;-0.158242994980125;-0.131687130702392;-0.359408330872701;-0.0610678622736074;-0.16180244495702;1.37502063037776;-0.80717947224974;-0.0283801607292191;-0.0604175617472774;-0.0584403048022;-0.0820822125151171;-0.0493622234306656;-0.0601361548419106;-0.0951791511549635;-0.20880497942081;-0.0961832544431126;-0.280836449899172;-0.254356092190302;-0.160381677766892;-0.290919433775122;-0.188485677082508;-0.0357015628721437;-0.0488824174532686;2.42956073635629;-0.0525538770834816;-0.295579789673506;-0.164077201860383;-0.581326147769522;-0.204364033218968;-0.397768408087218;-0.0452730042056283;-0.409591252740743;-0.0711647743057262;-0.132927839870618;-0.10284593289724;-0.0543816381872443;-0.0392174260733469;-0.114267393235656;-0.0578289781335172;"Natural Wooded Land";50
2;"tonyrebelo";"Centranthus ruber";18.40724;-34.02357;"2019-04-29 07:15:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/37676664/medium.jpeg?1556802580";"https://www.inaturalist.org/observations/24366400";1;0;"research";-0.0651287797981637;"Centranthus";34500;0.5;TRUE;"wild";TRUE;FALSE;1;2019;53.4579659146905;655.116302498239;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;1;TRUE;0.0133319336552593;1.47404806554927;1.42880571725596;1.27091430200337;1.13324000238453;0;-0.142031935332582;0.49734619405227;-0.00770341006031331;0.918743406884155;-0.334882009897907;-0.264540320474777;-0.255718689783289;0.100746085002605;3.50303113333147;1.52683967902018;1.00443522461773;0.399157095825094;0.366342833090779;-0.153711082898292;-0.0632863657902291;-0.390165961140649;-0.111430612328762;-0.14924702545791;-0.0535908244252292;-0.0255420123100945;-0.184574376311062;0.325551593405816;-0.0463161338048857;0.204548883880155;-0.413918058891176;-0.242129005558764;0.845520204744866;0.775579095153937;-0.381643357967529;0.30371923873479;-0.215437804976101;-0.358663266454925;-0.0634885399824574;-0.161805492566201;-0.835544000252592;1.41859374190313;-0.0283807008458427;-0.061213537979229;-0.0583406297897941;-0.0912490594643663;-0.0505419396305287;-0.0603138558341581;-0.096598315116084;-0.20878727209595;-0.0962531604763739;-0.278798963121069;-0.25443822798433;-0.145088414034117;-0.252569608845991;-0.180269170187699;-0.0358905611740582;-0.0485156124088833;-0.383400593183741;-0.0523701338324466;-0.28445359892034;-0.166456583663644;1.12015550471177;-0.194895380977252;-0.394407318643655;-0.0453659068507389;-0.434029745330286;-0.0699993651168004;-0.128019620982888;-0.10492508250141;-0.0525879772651655;-0.0390798085851119;-0.113324659811981;-0.0589223675807286;"Natural Wooded Land";30
2;"joshuaover";"Phoenix canariensis";18.3956;-33.95985;"2020-07-11 11:17:17 UTC";"wild";"https://static.inaturalist.org/photos/84700250/medium.jpeg?1594910594";"https://www.inaturalist.org/observations/53259520";1;0;"research";0.231833358796144;"Phoenix";26287;0.5;TRUE;"wild";TRUE;FALSE;1;2020;25.3558273699248;1532.47638179407;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;0;1;TRUE;0.05;-0.710319472497044;-0.836962195468432;-1.12936227476894;-1.20244765071129;0;-1.07822650008961;3.36590631633629;1.10637623661354;-0.214086153525943;-0.301771489990454;-0.309714348572796;0.647448318985535;-0.0697661266647659;0.0949745058304817;-0.138232064888217;0.402458816158507;2.35960850399591;0.176462758415984;-0.100035933959488;0.0521322151549599;-0.404720030983353;-0.0891095836665908;0.203513684216121;0.249045261485624;0.573545605426669;1.62520622093625;-0.169402141013347;-0.517882618393893;0.168621300398752;-0.430688061107144;-0.25635765111103;1.0666834382163;-0.0927641814040167;-0.0715684339210769;-0.101216381112484;0.215779247518319;2.72152907486461;-0.0521922649183273;-0.161588906358034;-0.354620646369013;-0.733549379838005;-0.0280526740027347;-0.0532461057219096;-0.0571549381255924;-0.0976588588191599;0.0212691445508476;-0.0480114362675155;-0.0908010197038799;-0.208737411754702;-0.0915899762940409;-0.274227599415698;-0.200963425923482;-0.0278726483371938;0.0832493321633086;0.378465811807313;-0.0349364339153305;-0.00720033762542984;-0.31104983019759;-0.051613468041588;-0.208754853345316;0.774139326632856;0.439467551216818;-0.161393677646442;-0.37000477141416;-0.0445088091676587;0.128520082656897;-0.0705177581071257;-0.126964829239748;-0.0650830123430081;0.0515663970176825;-0.0382672219808912;0.128941397162942;-0.0503703411127028;"Natural Wooded Land";130
2;"tonyrebelo";"Ficus carica";18.42614;-34.0187;"2019-09-20 15:46:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/52796514/medium.jpeg?1569784078";"https://www.inaturalist.org/observations/33608301";2;0;"research";-0.0685084702980989;"Ficus";33825;0.666666666666667;TRUE;"wild";FALSE;FALSE;1;2019;575.888240304019;8.86299740431525;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;2;TRUE;0.0133319336552593;1.47404806554927;1.42880571725596;1.27091430200337;1.13324000238453;0;-0.692811276127395;1.26017935794836;0.0510808785141297;1.97183762574771;0.0210579696508478;-0.107317304958582;-1.30506801814693;-1.14244039592232;-0.775807013618563;-0.488866563186648;-1.01962490193938;-0.795176704223689;-0.500909493725923;-0.157004015863635;-0.0991632900523984;-0.45118033070341;-0.189588755149856;-0.323058215927142;-1.16984211449817;-0.347009383474761;-0.302488532262309;-0.253736735021127;3.35344092366818;-0.708778358053825;-0.326604063909551;-0.298110766472726;-1.04522882989447;-0.683742920035222;-0.260945666452524;-1.07759783099872;-0.508085613978141;-0.354915914105295;-0.0633362475325079;-0.161665740288129;1.28199150956465;-0.716068635927516;-0.0276865465456124;-0.061279838158778;-0.0531597985877906;-0.0973823509574594;-0.047279931145671;-0.0544057615532192;-0.0905286626018537;-0.208433893590623;-0.0956805645451766;-0.280560157853891;-0.252011352300841;-0.147091952346591;-0.183087537872117;0.127329692935614;-0.0345957042228831;-0.0485713114081576;-0.0694061046368913;-0.0522498733787889;-0.288840856889039;-0.145928725653999;0.415230187677532;-0.129809865218984;-0.39679928912011;-0.0450613294377463;0.231766293117174;-0.0710197028916418;-0.132612103464775;-0.0619034974721608;-0.0518378492268348;-0.0385938365729016;-0.019705830515918;-0.0245522483207183;"Natural Wooded Land";190
